site_id,month,avg_days_over_0,avg_days_over_10,avg_days_over_20,avg_days_over_30,avg_days_over_40,avg_days_over_50,avg_days_over_60,avg_days_over_70,avg_days_over_80,avg_days_over_90,avg_days_over_100
108,8,11.6,9.8,8.8,8.0,6.8,5.6,3.2,2.6,2.2,1.8,1.4
108,9,8.4,6.6,4.8,3.6,2.8,2.0,1.2,1.0,0.8,0.8,0.6
108,10,2.8,1.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
108,11,2.0,0.8,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,12,0.8,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1,2.0,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0
109,2,2.0,1.4,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
109,3,4.0,3.6,3.2,3.0,2.8,2.2,2.0,1.8,1.4,1.0,0.8
109,4,0.8,0.8,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
109,5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,6,2.2,1.8,1.0,1.0,0.8,0.4,0.2,0.2,0.0,0.0,0.0
109,7,5.4,4.8,3.6,3.2,2.6,1.8,1.6,1.6,1.4,1.2,0.8
109,8,13.8,12.8,12.0,11.2,10.6,9.0,8.0,6.6,5.6,3.8,3.4
109,9,4.6,3.8,2.4,1.6,0.8,0.6,0.4,0.4,0.2,0.0,0.0
109,10,1.8,1.4,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
109,11,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,12,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1,8.8,4.6,3.0,1.2,0.8,0.4,0.0,0.0,0.0,0.0,0.0
110,2,11.2,7.8,6.0,5.2,3.8,2.8,2.6,2.2,1.8,1.8,1.6
110,3,11.0,9.8,8.6,7.2,6.4,5.8,5.0,4.6,4.0,3.8,3.8
110,4,8.4,7.4,7.0,6.0,5.6,5.0,4.8,4.6,4.4,4.2,3.6
110,5,5.2,4.2,3.4,3.0,2.8,2.6,2.0,2.0,2.0,2.0,2.0
110,6,6.2,4.4,2.6,2.4,2.0,1.6,1.6,1.6,1.4,1.4,1.2
110,7,8.2,6.6,5.0,4.0,3.6,3.0,2.6,2.4,2.2,1.8,1.8
110,8,6.0,3.8,3.0,2.2,2.2,2.2,2.2,2.0,1.8,1.6,1.6
110,9,4.8,2.0,1.6,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
110,10,6.2,3.8,2.8,2.2,1.8,1.6,1.4,1.0,0.6,0.6,0.6
110,11,6.8,3.0,2.0,1.0,0.6,0.4,0.4,0.2,0.0,0.0,0.0
110,12,9.2,3.6,2.2,1.6,0.6,0.4,0.2,0.0,0.0,0.0,0.0
111,1,11.2,4.6,0.8,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
111,2,11.2,7.8,3.6,2.0,1.2,0.4,0.2,0.2,0.2,0.2,0.2
111,3,10.8,8.8,7.0,5.4,4.6,3.8,3.2,2.8,2.6,2.4,2.0
111,4,2.6,2.0,1.4,1.2,1.0,0.8,0.6,0.6,0.4,0.2,0.2
111,5,4.4,3.4,2.6,1.8,1.4,1.4,1.2,0.8,0.8,0.8,0.8
111,6,5.8,4.6,3.6,2.6,2.6,2.0,1.2,1.2,0.8,0.4,0.4
111,7,9.0,6.2,5.0,4.2,3.6,3.2,3.2,3.0,2.8,2.6,2.2
111,8,13.0,9.8,7.2,5.0,4.0,3.6,3.0,2.6,2.2,1.8,1.8
111,9,8.6,5.4,4.0,2.8,1.8,1.2,0.8,0.4,0.4,0.2,0.0
111,10,7.8,3.2,1.8,1.6,0.6,0.2,0.2,0.0,0.0,0.0,0.0
111,11,9.8,5.0,2.0,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
111,12,6.0,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,3,0.8,0.6,0.4,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
112,4,9.8,8.4,6.2,4.6,3.6,2.4,1.8,1.4,1.0,1.0,1.0
112,5,11.0,9.0,5.4,4.0,2.6,2.0,2.0,1.8,1.4,0.8,0.8
112,6,17.0,13.4,8.0,5.4,3.0,2.2,1.4,1.0,1.0,0.8,0.6
112,7,17.4,13.8,9.0,4.8,3.0,2.2,2.0,1.8,1.8,1.4,1.2
112,8,19.2,14.2,8.4,5.8,3.4,2.0,2.0,1.4,1.2,0.8,0.6
112,9,13.8,9.2,2.8,1.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2
112,10,13.4,6.6,2.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,11,3.0,1.8,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0
112,12,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2,8.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,3,4.2,2.4,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,4,9.2,6.2,3.8,2.0,1.4,1.2,0.4,0.4,0.0,0.0,0.0
113,5,10.4,7.0,4.0,2.4,1.8,1.6,0.8,0.6,0.6,0.2,0.0
113,6,12.4,9.4,6.8,4.4,3.6,1.2,0.6,0.4,0.2,0.2,0.2
113,7,11.6,8.8,4.4,3.2,1.8,0.4,0.2,0.0,0.0,0.0,0.0
113,8,14.2,8.8,4.6,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
113,9,11.8,5.8,1.8,0.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0
113,10,8.2,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,11,8.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,12,6.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,3,2.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,4,6.4,3.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,5,11.0,7.8,4.6,2.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0
114,6,12.8,7.6,4.6,2.4,1.4,1.0,0.6,0.0,0.0,0.0,0.0
114,7,14.8,6.2,3.0,1.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0
114,8,12.2,2.8,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
114,9,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,10,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,11,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1,2.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2,8.2,3.4,1.8,0.8,0.2,0.2,0.2,0.2,0.0,0.0,0.0
115,3,10.6,6.6,5.0,3.2,1.8,1.2,1.0,0.4,0.4,0.0,0.0
115,4,9.6,6.4,4.8,4.0,3.6,1.8,1.0,1.0,0.6,0.2,0.2
115,5,10.2,8.6,6.2,5.2,5.0,3.8,2.8,1.8,1.4,1.2,0.8
115,6,12.8,9.4,7.2,6.4,5.6,4.8,3.8,3.4,2.6,2.4,1.8
115,7,15.0,11.6,10.0,8.6,7.0,5.2,4.0,3.4,2.0,1.8,1.6
115,8,15.4,11.6,9.4,7.4,5.8,4.6,3.2,2.6,2.2,2.0,1.6
115,9,9.0,5.4,4.2,2.2,0.8,0.4,0.4,0.2,0.0,0.0,0.0
115,10,6.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,11,4.0,0.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
115,12,2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2,1.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,3,3.4,3.2,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,4,7.2,6.2,3.4,2.2,1.6,1.2,0.8,0.6,0.4,0.2,0.2
116,5,9.6,7.8,6.6,4.4,2.6,1.6,1.0,0.4,0.4,0.2,0.2
116,6,12.4,10.4,6.4,5.2,2.4,1.2,0.6,0.6,0.4,0.4,0.4
116,7,15.0,12.6,8.8,5.4,3.0,1.4,1.2,0.8,0.4,0.4,0.0
116,8,12.2,9.4,6.8,4.6,1.4,0.2,0.0,0.0,0.0,0.0,0.0
116,9,10.4,6.8,3.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
116,10,5.8,1.2,0.4,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
116,11,4.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2,3.6,0.6,0.4,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
117,3,5.4,4.0,3.0,2.8,2.4,1.2,0.6,0.4,0.2,0.0,0.0
117,4,5.4,4.6,3.2,3.0,2.6,2.0,1.0,1.0,1.0,1.0,1.0
117,5,10.0,7.4,6.0,5.4,5.0,3.4,2.4,2.0,1.8,1.6,1.6
117,6,10.8,8.0,7.2,5.8,4.4,2.8,2.4,2.2,2.2,1.8,1.4
117,7,12.8,11.0,9.4,8.6,7.8,6.6,5.8,5.2,4.4,3.8,3.0
117,8,11.8,10.2,9.0,7.8,7.0,5.4,4.2,3.2,2.6,2.6,2.0
117,9,9.0,5.6,4.8,3.8,3.0,2.6,2.2,1.8,1.6,1.6,1.4
117,10,5.0,0.4,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
117,11,3.0,0.4,0.4,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0
117,12,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1,6.2,5.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
118,2,6.2,6.0,0.8,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0
118,3,9.0,7.6,3.6,2.0,1.6,1.4,1.0,1.0,0.0,0.0,0.0
118,4,4.6,3.0,2.0,1.4,1.0,1.0,1.0,0.8,0.6,0.6,0.6
118,5,7.2,5.4,4.6,3.4,2.8,2.8,2.4,2.0,1.8,1.0,1.0
118,6,9.4,8.0,5.8,4.4,3.6,3.2,2.6,2.2,2.0,1.4,1.2
118,7,13.0,11.6,8.0,5.6,4.6,3.8,3.4,3.0,2.6,2.0,1.6
118,8,14.8,14.2,10.6,9.0,8.6,7.8,5.2,4.8,4.6,4.2,4.0
118,9,12.2,11.2,6.6,4.2,4.0,3.0,2.0,1.6,1.0,1.0,0.8
118,10,6.4,5.0,1.0,0.6,0.4,0.4,0.2,0.0,0.0,0.0,0.0
118,11,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,12,4.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,3,6.4,1.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,4,7.4,3.2,2.2,2.0,1.4,1.0,0.6,0.4,0.4,0.4,0.0
119,5,11.0,6.4,3.6,3.6,2.4,2.0,1.8,1.0,1.0,0.8,0.8
119,6,12.2,6.6,4.6,3.4,2.6,2.2,1.2,1.2,1.2,1.2,1.0
119,7,13.2,7.6,4.8,2.6,2.4,1.8,1.4,1.2,1.0,0.8,0.4
119,8,11.0,3.4,1.8,0.8,0.4,0.2,0.2,0.2,0.2,0.2,0.2
119,9,8.8,2.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,10,2.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,11,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1,4.4,4.0,3.2,2.4,2.0,2.0,1.4,0.8,0.6,0.2,0.0
120,2,9.0,8.2,7.0,6.0,5.6,4.8,4.4,4.0,3.6,3.2,2.8
120,3,7.0,5.8,5.8,5.0,4.8,4.0,3.2,2.6,2.6,2.2,1.8
120,4,2.4,2.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.4,1.4
120,5,1.4,1.4,1.0,0.8,0.8,0.4,0.4,0.2,0.2,0.2,0.2
120,6,0.8,0.6,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
120,7,5.0,4.0,3.0,2.0,1.6,1.2,1.2,1.0,1.0,1.0,1.0
120,8,9.2,6.8,6.6,6.2,5.2,4.6,4.4,3.4,2.2,2.0,1.8
120,9,2.2,1.8,1.2,1.2,1.0,1.0,0.8,0.6,0.2,0.2,0.2
120,10,3.0,2.6,2.4,2.2,2.2,1.6,1.4,1.4,1.4,1.2,1.2
120,11,4.6,4.0,2.6,1.4,1.0,0.8,0.6,0.2,0.2,0.2,0.2
120,12,4.4,2.6,1.4,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
121,1,6.2,3.8,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2,7.8,6.0,2.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0
121,3,5.6,3.8,2.0,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0
121,4,2.6,2.2,1.4,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2
121,5,9.2,6.4,4.8,4.2,3.4,2.2,1.4,1.4,0.8,0.4,0.2
121,6,11.0,8.6,5.6,4.2,2.0,1.2,0.8,0.6,0.4,0.4,0.2
121,7,11.0,7.0,4.4,2.8,2.0,1.6,1.6,1.0,0.8,0.6,0.6
121,8,11.8,9.6,6.4,4.0,3.2,2.0,1.4,1.2,1.0,0.6,0.6
121,9,11.6,7.6,4.2,2.4,2.0,1.0,0.4,0.4,0.2,0.0,0.0
121,10,9.0,4.2,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,11,7.8,4.0,2.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
121,12,4.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1,2.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2,2.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,3,4.0,1.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,4,7.8,4.2,3.0,2.4,1.2,0.4,0.2,0.0,0.0,0.0,0.0
122,5,14.6,6.2,4.6,3.2,1.4,0.8,0.6,0.6,0.4,0.2,0.2
122,6,16.2,8.6,5.2,3.0,1.8,0.8,0.6,0.4,0.4,0.2,0.2
122,7,17.2,9.2,4.2,2.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2
122,8,16.8,7.0,4.0,2.0,0.6,0.4,0.2,0.2,0.0,0.0,0.0
122,9,12.2,3.6,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,10,8.4,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
122,11,5.8,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,12,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2,4.8,2.6,1.4,1.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0
123,3,8.6,7.0,5.2,3.6,1.6,1.2,0.4,0.2,0.2,0.2,0.2
123,4,7.2,6.6,6.2,4.2,2.6,1.8,1.4,1.2,0.6,0.6,0.6
123,5,8.4,6.4,4.8,4.4,2.8,1.8,1.2,0.8,0.8,0.8,0.6
123,6,5.4,3.8,3.0,1.2,1.0,0.8,0.8,0.6,0.2,0.2,0.2
123,7,14.0,11.8,10.4,7.0,4.8,3.2,2.2,0.8,0.8,0.6,0.2
123,8,12.0,9.4,6.2,3.0,1.6,1.0,0.4,0.2,0.0,0.0,0.0
123,9,5.0,3.8,3.0,1.6,0.8,0.8,0.8,0.0,0.0,0.0,0.0
123,10,6.4,1.6,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,11,1.6,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
123,12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2,7.0,2.4,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
124,3,9.4,6.2,4.0,2.4,0.8,0.4,0.4,0.4,0.4,0.2,0.2
124,4,9.6,5.8,3.8,3.2,2.0,1.6,0.8,0.6,0.6,0.2,0.2
124,5,9.6,7.0,5.2,3.4,2.6,2.0,1.0,0.6,0.0,0.0,0.0
124,6,10.8,7.6,5.4,4.0,2.6,1.6,0.6,0.2,0.2,0.0,0.0
124,7,12.4,7.2,5.0,3.0,1.6,1.4,1.2,1.2,0.4,0.4,0.4
124,8,14.2,8.0,4.0,2.2,0.8,0.4,0.0,0.0,0.0,0.0,0.0
124,9,9.6,4.0,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,10,8.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,11,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1,1.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2,1.2,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,3,4.4,2.8,2.0,1.6,1.6,1.0,0.6,0.6,0.4,0.2,0.0
125,4,5.4,4.2,3.8,3.2,2.6,2.2,2.2,1.8,1.0,1.0,0.8
125,5,8.2,6.6,5.0,4.0,3.6,2.2,1.6,1.0,0.8,0.8,0.6
125,6,9.4,7.6,6.2,5.8,4.6,3.6,3.0,2.4,1.6,1.4,1.4
125,7,8.2,7.2,6.2,5.6,4.4,3.8,3.0,2.2,1.2,0.4,0.2
125,8,6.0,4.0,2.8,2.0,1.8,0.8,0.4,0.2,0.2,0.2,0.2
125,9,5.2,2.4,1.2,0.6,0.6,0.4,0.4,0.2,0.0,0.0,0.0
125,10,2.8,1.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
125,11,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,12,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2,3.0,1.4,1.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0
126,3,2.8,2.4,1.6,1.4,1.2,0.8,0.8,0.4,0.2,0.0,0.0
126,4,2.6,1.8,1.8,1.4,1.0,0.8,0.6,0.6,0.6,0.4,0.4
126,5,3.8,3.4,2.8,2.6,2.2,1.4,1.0,0.6,0.4,0.2,0.2
126,6,6.4,5.6,5.2,4.4,4.0,3.4,2.6,2.4,2.2,1.4,1.0
126,7,11.8,10.0,9.6,6.6,5.8,5.2,4.4,3.8,3.0,2.8,2.8
126,8,14.6,12.0,10.6,9.4,8.0,6.6,5.6,4.6,4.4,4.4,3.8
126,9,8.8,7.6,6.2,4.8,4.4,4.0,3.6,2.4,2.2,1.8,1.2
126,10,2.4,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,11,0.6,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
126,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1,4.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2,3.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,3,5.0,3.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,4,6.2,3.8,1.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
127,5,9.2,5.4,2.4,1.0,0.6,0.6,0.6,0.2,0.2,0.2,0.2
127,6,7.6,4.0,2.0,0.6,0.4,0.4,0.2,0.2,0.2,0.2,0.2
127,7,3.8,2.2,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,8,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,9,5.8,3.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,10,3.2,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,11,2.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1,3.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2,2.8,1.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
128,3,6.6,3.8,1.8,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
128,4,5.6,4.2,3.0,2.2,1.8,1.2,0.8,0.6,0.6,0.4,0.2
128,5,9.2,7.2,4.2,3.2,1.8,1.6,1.2,0.8,0.4,0.4,0.4
128,6,11.6,8.2,5.8,4.2,1.6,1.2,0.6,0.6,0.6,0.4,0.2
128,7,12.4,10.2,7.6,5.2,3.8,2.8,2.2,1.8,1.4,0.6,0.2
128,8,10.2,7.8,6.0,4.0,2.8,1.6,0.8,0.4,0.4,0.2,0.2
128,9,5.0,2.0,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
128,10,3.2,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,11,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1,11.4,1.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2,10.8,4.4,1.6,1.0,0.8,0.2,0.2,0.0,0.0,0.0,0.0
129,3,12.0,8.8,6.6,4.8,4.2,3.2,2.8,2.4,1.4,1.0,1.0
129,4,4.4,3.6,1.8,1.4,1.0,0.6,0.6,0.4,0.0,0.0,0.0
129,5,2.0,1.6,1.2,0.8,0.6,0.4,0.4,0.2,0.2,0.2,0.0
129,6,2.6,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,7,2.4,0.8,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
129,8,1.4,0.8,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0
129,9,3.0,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,10,2.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,11,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,12,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2,1.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,3,2.8,2.6,2.2,1.4,1.4,1.4,1.4,1.4,1.0,1.0,0.8
130,4,11.0,8.6,7.8,5.8,4.6,4.2,3.6,3.2,2.6,2.4,2.4
130,5,10.4,7.4,5.6,4.2,3.4,2.8,2.6,2.4,2.0,1.6,1.4
130,6,11.8,7.4,5.2,3.6,2.8,1.8,1.4,1.2,1.2,1.2,1.2
130,7,18.2,14.6,8.4,5.4,4.0,2.8,2.4,2.2,2.2,2.0,1.8
130,8,15.6,13.8,9.8,4.8,3.0,2.6,2.2,1.6,1.2,1.2,0.8
130,9,10.0,5.8,3.2,2.0,1.2,0.4,0.4,0.4,0.4,0.4,0.4
130,10,11.6,5.8,3.4,0.8,0.4,0.4,0.4,0.4,0.2,0.2,0.2
130,11,4.2,1.8,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,12,1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1,8.0,2.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2,11.8,8.8,5.4,2.8,2.0,0.8,0.4,0.2,0.0,0.0,0.0
131,3,9.6,7.4,6.0,4.8,4.0,2.8,2.2,1.8,1.4,1.0,0.6
131,4,3.0,2.6,1.8,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0
131,5,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,6,1.6,0.8,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
131,7,5.6,2.6,1.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.0
131,8,6.2,4.6,3.2,2.4,2.2,1.6,1.4,1.2,0.6,0.4,0.2
131,9,5.0,4.0,3.0,2.4,1.8,1.0,1.0,0.6,0.6,0.6,0.2
131,10,5.2,3.2,2.0,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.0
131,11,3.0,1.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,12,9.2,2.8,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,5,4.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,6,8.6,3.2,1.6,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0
132,7,17.6,9.8,5.8,2.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0
132,8,15.4,6.8,3.4,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
